open_time	open	high	low	close	volume	close_time	quote_asset_volume	num_trades	taker_buy_base_vol	taker_buy_quote_vol	open_dt	close_dt
1749553200000	109219.71	109219.71	109219.71	109219.71	0	1749554099999	0	0	0	0	2025-06-10 11:00:00+00:00	2025-06-10 11:14:59.999000+00:00
1749554100000	109368.01	109749.28	109219.71	109749.28	0.01289	1749554999999	1410.8930099	4	0.003	329.24784	2025-06-10 11:15:00+00:00	2025-06-10 11:29:59.999000+00:00
1749555000000	109782.88	109836.65	109782.88	109836.65	0.00122	1749555899999	133.9887134	4	0.00122	133.9887134	2025-06-10 11:30:00+00:00	2025-06-10 11:44:59.999000+00:00
1749555900000	109667.88	109667.88	109667.88	109667.88	0.0091	1749556799999	997.977708	1	0.0091	997.977708	2025-06-10 11:45:00+00:00	2025-06-10 11:59:59.999000+00:00
1749556800000	109409.17	109409.17	109409.17	109409.17	0.00203	1749557699999	222.1006151	1	0.00203	222.1006151	2025-06-10 12:00:00+00:00	2025-06-10 12:14:59.999000+00:00
1749557700000	109653.38	109653.38	109653.38	109653.38	0.00435	1749558599999	476.992203	1	0.00435	476.992203	2025-06-10 12:15:00+00:00	2025-06-10 12:29:59.999000+00:00
1749558600000	109608.21	109649.64	109608.21	109649.64	0.00095	1749559499999	104.1580434	2	0.00095	104.1580434	2025-06-10 12:30:00+00:00	2025-06-10 12:44:59.999000+00:00
1749559500000	109672.57	109672.57	109672.57	109672.57	0.00151	1749560399999	165.6055807	1	0.00151	165.6055807	2025-06-10 12:45:00+00:00	2025-06-10 12:59:59.999000+00:00
1749560400000	109672.57	109672.57	109672.57	109672.57	0	1749561299999	0	0	0	0	2025-06-10 13:00:00+00:00	2025-06-10 13:14:59.999000+00:00
1749561300000	109836.64	109836.64	109836.64	109836.64	0.09104	1749562199999	9999.5277056	10	0.00026	28.5575264	2025-06-10 13:15:00+00:00	2025-06-10 13:29:59.999000+00:00
1749562200000	109219.71	109219.71	109128.12	109128.12	0.00108	1749563099999	117.9498318	5	0	0	2025-06-10 13:30:00+00:00	2025-06-10 13:44:59.999000+00:00
1749563100000	108972	108972	108800	108800	0.04025	1749563999999	4379.21032	10	0.04019	4372.672	2025-06-10 13:45:00+00:00	2025-06-10 13:59:59.999000+00:00
1749564000000	108800	108800	108800	108800	0.04621	1749564899999	5027.648	21	0.04621	5027.648	2025-06-10 14:00:00+00:00	2025-06-10 14:14:59.999000+00:00
1749564900000	108800	108800	105800	108658.83	0.22095	1749565799999	23800.8642817	76	0.00142	154.2673888	2025-06-10 14:15:00+00:00	2025-06-10 14:29:59.999000+00:00
1749565800000	108727.21	108727.21	108727.21	108727.21	0.03219	1749566699999	3499.9288899	1	0.03219	3499.9288899	2025-06-10 14:30:00+00:00	2025-06-10 14:44:59.999000+00:00
1749566700000	108727.21	108727.21	108030.88	108030.88	0.00109	1749567599999	118.422136	3	0	0	2025-06-10 14:45:00+00:00	2025-06-10 14:59:59.999000+00:00
1749567600000	108030.88	108030.88	108030.88	108030.88	0	1749568499999	0	0	0	0	2025-06-10 15:00:00+00:00	2025-06-10 15:14:59.999000+00:00
1749568500000	108727.21	108746.88	108727.21	108746.88	0.0047	1749569399999	511.0542765	6	0.0047	511.0542765	2025-06-10 15:15:00+00:00	2025-06-10 15:29:59.999000+00:00
1749569400000	108746.88	108813.02	108746.88	108773.04	0.00615	1749570299999	669.0930396	4	0.00615	669.0930396	2025-06-10 15:30:00+00:00	2025-06-10 15:44:59.999000+00:00
1749570300000	108773.04	108773.04	108773.04	108773.04	0.0007	1749571199999	76.141128	3	0	0	2025-06-10 15:45:00+00:00	2025-06-10 15:59:59.999000+00:00
1749571200000	108972	109144.32	108972	109144.32	0.00036	1749572099999	39.28032	3	0.00036	39.28032	2025-06-10 16:00:00+00:00	2025-06-10 16:14:59.999000+00:00
1749572100000	109154.15	109154.15	109154.15	109154.15	0.00021	1749572999999	22.9223715	1	0.00021	22.9223715	2025-06-10 16:15:00+00:00	2025-06-10 16:29:59.999000+00:00
1749573000000	109154.15	109154.15	109154.15	109154.15	0	1749573899999	0	0	0	0	2025-06-10 16:30:00+00:00	2025-06-10 16:44:59.999000+00:00
1749573900000	108831.39	108831.39	107805.59	108477.26	0.10554	1749574799999	11473.4543664	15	0.00062	67.4347732	2025-06-10 16:45:00+00:00	2025-06-10 16:59:59.999000+00:00
1749574800000	108477.26	108477.26	108477.26	108477.26	0	1749575699999	0	0	0	0	2025-06-10 17:00:00+00:00	2025-06-10 17:14:59.999000+00:00
1749575700000	108972	108972	108958.17	108958.17	0.02256	1749576599999	2458.097145	2	0.02256	2458.097145	2025-06-10 17:15:00+00:00	2025-06-10 17:29:59.999000+00:00
1749576600000	108958.17	108958.17	108958.17	108958.17	0	1749577499999	0	0	0	0	2025-06-10 17:30:00+00:00	2025-06-10 17:44:59.999000+00:00
1749577500000	108801.11	108801.11	108801.11	108801.11	0.01	1749578399999	1088.0111	1	0.01	1088.0111	2025-06-10 17:45:00+00:00	2025-06-10 17:59:59.999000+00:00
1749578400000	108801.11	108801.11	108801.11	108801.11	0	1749579299999	0	0	0	0	2025-06-10 18:00:00+00:00	2025-06-10 18:14:59.999000+00:00
1749579300000	108801.11	108801.11	108801.11	108801.11	0	1749580199999	0	0	0	0	2025-06-10 18:15:00+00:00	2025-06-10 18:29:59.999000+00:00
1749580200000	109089.97	109089.97	109089.97	109089.97	0.00445	1749581099999	485.4503665	2	0.00445	485.4503665	2025-06-10 18:30:00+00:00	2025-06-10 18:44:59.999000+00:00
1749581100000	109089.97	109136.53	109089.97	109136.53	0.02599	1749581999999	2836.3213211	7	0.02306	2516.687709	2025-06-10 18:45:00+00:00	2025-06-10 18:59:59.999000+00:00
1749582000000	109269.44	109448.71	109269.44	109448.71	0.00272	1749582899999	297.5650155	4	0.00272	297.5650155	2025-06-10 19:00:00+00:00	2025-06-10 19:14:59.999000+00:00
1749582900000	109448.71	109829.07	109448.71	109829.07	0.0008	1749583799999	87.7228232	8	0.0008	87.7228232	2025-06-10 19:15:00+00:00	2025-06-10 19:29:59.999000+00:00
1749583800000	109829.08	110000	109829.08	109997.97	0.03673	1749584699999	4040.0973486	36	0.03673	4040.0973486	2025-06-10 19:30:00+00:00	2025-06-10 19:44:59.999000+00:00
1749584700000	109269.44	109269.44	109020.12	109020.12	0.0136	1749585599999	1482.9022984	4	0	0	2025-06-10 19:45:00+00:00	2025-06-10 19:59:59.999000+00:00
1749585600000	109241.04	109241.04	109241.04	109241.04	0.00158	1749586499999	172.6008432	1	0	0	2025-06-10 20:00:00+00:00	2025-06-10 20:14:59.999000+00:00
1749586500000	109241.04	109241.04	109241.04	109241.04	0	1749587399999	0	0	0	0	2025-06-10 20:15:00+00:00	2025-06-10 20:29:59.999000+00:00
1749587400000	109700	109700	109700	109700	0.02821	1749588299999	3094.637	1	0	0	2025-06-10 20:30:00+00:00	2025-06-10 20:44:59.999000+00:00
1749588300000	109782.88	109782.88	109782.88	109782.88	0.00008	1749589199999	8.7826304	1	0.00008	8.7826304	2025-06-10 20:45:00+00:00	2025-06-10 20:59:59.999000+00:00
1749589200000	109913.47	109976.32	109913.47	109976.32	0.04997	1749590099999	5495.5129394	10	0.00006	6.5948082	2025-06-10 21:00:00+00:00	2025-06-10 21:14:59.999000+00:00
1749590100000	109976.32	109976.32	109976.32	109976.32	0	1749590999999	0	0	0	0	2025-06-10 21:15:00+00:00	2025-06-10 21:29:59.999000+00:00
1749591000000	109269.77	109269.77	109076.32	109146.2	0.02455	1749591899999	2679.783424	5	0	0	2025-06-10 21:30:00+00:00	2025-06-10 21:44:59.999000+00:00
1749591900000	109618.2	109618.2	109618.2	109618.2	0.00023	1749592799999	25.212186	1	0	0	2025-06-10 21:45:00+00:00	2025-06-10 21:59:59.999000+00:00
1749592800000	109386.51	109386.51	109386.51	109386.51	0.00024	1749593699999	26.2527624	1	0	0	2025-06-10 22:00:00+00:00	2025-06-10 22:14:59.999000+00:00
1749593700000	109782.88	109913.47	109343.25	109343.25	0.00022	1749594599999	24.0963876	3	0.00009	9.8817651	2025-06-10 22:15:00+00:00	2025-06-10 22:29:59.999000+00:00
1749594600000	109343.25	109343.25	109343.25	109343.25	0.02955	1749595499999	3231.0930375	4	0.02955	3231.0930375	2025-06-10 22:30:00+00:00	2025-06-10 22:44:59.999000+00:00
1749595500000	109343.25	109343.25	109343.25	109343.25	0	1749596399999	0	0	0	0	2025-06-10 22:45:00+00:00	2025-06-10 22:59:59.999000+00:00
1749596400000	109343.25	109343.25	109343.25	109343.25	0	1749597299999	0	0	0	0	2025-06-10 23:00:00+00:00	2025-06-10 23:14:59.999000+00:00
1749597300000	109343.25	109343.25	109343.25	109343.25	0	1749598199999	0	0	0	0	2025-06-10 23:15:00+00:00	2025-06-10 23:29:59.999000+00:00
1749598200000	109343.25	109343.25	109343.25	109343.25	0	1749599099999	0	0	0	0	2025-06-10 23:30:00+00:00	2025-06-10 23:44:59.999000+00:00
1749599100000	109343.25	109343.25	109343.25	109343.25	0	1749599999999	0	0	0	0	2025-06-10 23:45:00+00:00	2025-06-10 23:59:59.999000+00:00
1749600000000	109409.16	109409.16	109334.5	109334.5	0.00252	1749600899999	275.6640474	2	0	0	2025-06-11 00:00:00+00:00	2025-06-11 00:14:59.999000+00:00
1749600900000	109334.5	109909.94	109222.37	109222.37	0.01418	1749601799999	1550.9788103	6	0.01033	1130.4726858	2025-06-11 00:15:00+00:00	2025-06-11 00:29:59.999000+00:00
1749601800000	109222.37	109222.37	109222.37	109222.37	0	1749602699999	0	0	0	0	2025-06-11 00:30:00+00:00	2025-06-11 00:44:59.999000+00:00
1749602700000	109291.02	109291.02	109291.02	109291.02	0.00018	1749603599999	19.6723836	1	0	0	2025-06-11 00:45:00+00:00	2025-06-11 00:59:59.999000+00:00
1749603600000	109291.02	109291.02	109291.02	109291.02	0	1749604499999	0	0	0	0	2025-06-11 01:00:00+00:00	2025-06-11 01:14:59.999000+00:00
1749604500000	109291.05	109291.05	109291.05	109291.05	0.00021	1749605399999	22.9511205	1	0	0	2025-06-11 01:15:00+00:00	2025-06-11 01:29:59.999000+00:00
1749605400000	109291.05	109291.05	109291.05	109291.05	0	1749606299999	0	0	0	0	2025-06-11 01:30:00+00:00	2025-06-11 01:44:59.999000+00:00
1749606300000	109129.61	109129.61	109129.61	109129.61	0.00032	1749607199999	34.9214752	1	0	0	2025-06-11 01:45:00+00:00	2025-06-11 01:59:59.999000+00:00
1749607200000	109129.61	109129.61	109129.61	109129.61	0	1749608099999	0	0	0	0	2025-06-11 02:00:00+00:00	2025-06-11 02:14:59.999000+00:00
1749608100000	109500.01	109500.01	109129.61	109129.61	0.07052	1749608999999	7697.7757887	7	0.06524	7119.6157564	2025-06-11 02:15:00+00:00	2025-06-11 02:29:59.999000+00:00
1749609000000	109132.03	109599	109020.12	109599	0.11963	1749609899999	13047.6253997	17	0	0	2025-06-11 02:30:00+00:00	2025-06-11 02:44:59.999000+00:00
1749609900000	109599	109599	109599	109599	0.03437	1749610799999	3766.91763	5	0	0	2025-06-11 02:45:00+00:00	2025-06-11 02:59:59.999000+00:00
1749610800000	109599	109599	109599	109599	0	1749611699999	0	0	0	0	2025-06-11 03:00:00+00:00	2025-06-11 03:14:59.999000+00:00
1749611700000	109599	109599	109599	109599	0	1749612599999	0	0	0	0	2025-06-11 03:15:00+00:00	2025-06-11 03:29:59.999000+00:00
1749612600000	109599	109599	109599	109599	0	1749613499999	0	0	0	0	2025-06-11 03:30:00+00:00	2025-06-11 03:44:59.999000+00:00
1749613500000	109599	109599	109599	109599	0	1749614399999	0	0	0	0	2025-06-11 03:45:00+00:00	2025-06-11 03:59:59.999000+00:00
1749614400000	109599	109667.71	109599	109667.71	0.00145	1749615299999	158.9494695	2	0.00045	49.3504695	2025-06-11 04:00:00+00:00	2025-06-11 04:14:59.999000+00:00
1749615300000	109599	109599	109599	109599	0.0016	1749616199999	175.3584	8	0	0	2025-06-11 04:15:00+00:00	2025-06-11 04:29:59.999000+00:00
1749616200000	109599	109599	109599	109599	0.00026	1749617099999	28.49574	2	0	0	2025-06-11 04:30:00+00:00	2025-06-11 04:44:59.999000+00:00
1749617100000	109599	109636.71	109020.12	109636.71	0.018	1749617999999	1971.3565577	11	0.00007	7.6745697	2025-06-11 04:45:00+00:00	2025-06-11 04:59:59.999000+00:00
1749618000000	109636.71	109636.71	109636.71	109636.71	0	1749618899999	0	0	0	0	2025-06-11 05:00:00+00:00	2025-06-11 05:14:59.999000+00:00
1749618900000	109636.71	109636.71	109636.71	109636.71	0	1749619799999	0	0	0	0	2025-06-11 05:15:00+00:00	2025-06-11 05:29:59.999000+00:00
1749619800000	109636.71	109636.71	109636.71	109636.71	0	1749620699999	0	0	0	0	2025-06-11 05:30:00+00:00	2025-06-11 05:44:59.999000+00:00
1749620700000	109591.57	109591.57	109591.57	109591.57	0.00009	1749621599999	9.8632413	1	0.00009	9.8632413	2025-06-11 05:45:00+00:00	2025-06-11 05:59:59.999000+00:00
1749621600000	109591.57	109591.57	109591.57	109591.57	0	1749622499999	0	0	0	0	2025-06-11 06:00:00+00:00	2025-06-11 06:14:59.999000+00:00
1749622500000	109591.57	109591.57	109591.57	109591.57	0	1749623399999	0	0	0	0	2025-06-11 06:15:00+00:00	2025-06-11 06:29:59.999000+00:00
1749623400000	109591.57	109591.57	109591.57	109591.57	0	1749624299999	0	0	0	0	2025-06-11 06:30:00+00:00	2025-06-11 06:44:59.999000+00:00
1749624300000	109548.51	109560.04	109548.51	109560.04	0.00028	1749625199999	30.6750817	2	0.00028	30.6750817	2025-06-11 06:45:00+00:00	2025-06-11 06:59:59.999000+00:00
1749625200000	109638.11	109638.11	109638.11	109638.11	0.00006	1749626099999	6.5782866	1	0.00006	6.5782866	2025-06-11 07:00:00+00:00	2025-06-11 07:14:59.999000+00:00
1749626100000	109638.11	109638.11	109638.11	109638.11	0	1749626999999	0	0	0	0	2025-06-11 07:15:00+00:00	2025-06-11 07:29:59.999000+00:00
1749627000000	109572.91	109572.91	109572.91	109572.91	0.00005	1749627899999	5.4786455	1	0.00005	5.4786455	2025-06-11 07:30:00+00:00	2025-06-11 07:44:59.999000+00:00
1749627900000	109572.91	109572.91	109572.91	109572.91	0	1749628799999	0	0	0	0	2025-06-11 07:45:00+00:00	2025-06-11 07:59:59.999000+00:00
1749628800000	109020.12	109020.12	109020.12	109020.12	0.00024	1749629699999	26.1648288	1	0	0	2025-06-11 08:00:00+00:00	2025-06-11 08:14:59.999000+00:00
1749629700000	109609.93	109609.93	109609.93	109609.93	0.0003	1749630599999	32.882979	1	0.0003	32.882979	2025-06-11 08:15:00+00:00	2025-06-11 08:29:59.999000+00:00
1749630600000	109609.93	109609.93	109609.93	109609.93	0	1749631499999	0	0	0	0	2025-06-11 08:30:00+00:00	2025-06-11 08:44:59.999000+00:00
1749631500000	109609.93	109609.93	109609.93	109609.93	0	1749632399999	0	0	0	0	2025-06-11 08:45:00+00:00	2025-06-11 08:59:59.999000+00:00
1749632400000	109609.93	109609.93	109609.93	109609.93	0	1749633299999	0	0	0	0	2025-06-11 09:00:00+00:00	2025-06-11 09:14:59.999000+00:00
1749633300000	109609.93	109609.93	109609.93	109609.93	0	1749634199999	0	0	0	0	2025-06-11 09:15:00+00:00	2025-06-11 09:29:59.999000+00:00
1749634200000	109609.93	109609.93	109609.93	109609.93	0	1749635099999	0	0	0	0	2025-06-11 09:30:00+00:00	2025-06-11 09:44:59.999000+00:00
1749635100000	109281.44	109314.12	108801.12	108900	0.19452	1749635999999	21219.5271328	30	0.15173	16554.9825048	2025-06-11 09:45:00+00:00	2025-06-11 09:59:59.999000+00:00
1749636000000	108900	109054.98	108900	109054.98	0.0358	1749636899999	3899.1670794	12	0.03227	3514.203	2025-06-11 10:00:00+00:00	2025-06-11 10:14:59.999000+00:00
1749636900000	109357.13	109357.13	109357.13	109357.13	0.00124	1749637799999	135.6028412	1	0.00124	135.6028412	2025-06-11 10:15:00+00:00	2025-06-11 10:29:59.999000+00:00
1749637800000	109357.13	109357.13	109357.13	109357.13	0	1749638699999	0	0	0	0	2025-06-11 10:30:00+00:00	2025-06-11 10:44:59.999000+00:00
1749638700000	109357.13	109357.13	109357.13	109357.13	0	1749639599999	0	0	0	0	2025-06-11 10:45:00+00:00	2025-06-11 10:59:59.999000+00:00
1749639600000	109357.13	109357.13	109357.13	109357.13	0	1749640499999	0	0	0	0	2025-06-11 11:00:00+00:00	2025-06-11 11:14:59.999000+00:00
1749640500000	109357.13	109357.13	109357.13	109357.13	0	1749641399999	0	0	0	0	2025-06-11 11:15:00+00:00	2025-06-11 11:29:59.999000+00:00
1749641400000	109357.13	109357.13	109357.13	109357.13	0	1749642299999	0	0	0	0	2025-06-11 11:30:00+00:00	2025-06-11 11:44:59.999000+00:00
1749642300000	109357.13	109357.13	109357.13	109357.13	0	1749643199999	0	0	0	0	2025-06-11 11:45:00+00:00	2025-06-11 11:59:59.999000+00:00
1749643200000	109357	109357	109357	109357	0.00028	1749644099999	30.61996	3	0.00028	30.61996	2025-06-11 12:00:00+00:00	2025-06-11 12:14:59.999000+00:00
1749644100000	109357	109357	109357	109357	0	1749644999999	0	0	0	0	2025-06-11 12:15:00+00:00	2025-06-11 12:29:59.999000+00:00
1749645000000	109357	109638.11	109300	109638.11	0.11423	1749645899999	12486.7061676	21	0.11423	12486.7061676	2025-06-11 12:30:00+00:00	2025-06-11 12:44:59.999000+00:00
1749645900000	109638.11	109638.11	109638.11	109638.11	0	1749646799999	0	0	0	0	2025-06-11 12:45:00+00:00	2025-06-11 12:59:59.999000+00:00
1749646800000	109638.11	109638.11	109638.11	109638.11	0	1749647699999	0	0	0	0	2025-06-11 13:00:00+00:00	2025-06-11 13:14:59.999000+00:00
1749647700000	109782.88	109881.79	109782.88	109881.79	0.00103	1749648599999	113.1703309	2	0.00103	113.1703309	2025-06-11 13:15:00+00:00	2025-06-11 13:29:59.999000+00:00
1749648600000	109638.11	109638.11	109638.11	109638.11	0.00045	1749649499999	49.3371495	1	0	0	2025-06-11 13:30:00+00:00	2025-06-11 13:44:59.999000+00:00
1749649500000	109638.11	109638.11	109638.11	109638.11	0	1749650399999	0	0	0	0	2025-06-11 13:45:00+00:00	2025-06-11 13:59:59.999000+00:00
1749650400000	109884.3	109900.04	109884.3	109900.04	0.0455	1749651299999	5000.4312006	2	0.0455	5000.4312006	2025-06-11 14:00:00+00:00	2025-06-11 14:14:59.999000+00:00
1749651300000	109900.05	110000	109668.15	110000	0.14009	1749652199999	15409.7642555	28	0.13986	15384.540581	2025-06-11 14:15:00+00:00	2025-06-11 14:29:59.999000+00:00
1749652200000	110000	110002	109582.16	110002	0.07155	1749653099999	7857.5205002	31	0.04048	4452.802789	2025-06-11 14:30:00+00:00	2025-06-11 14:44:59.999000+00:00
1749653100000	109909.07	109909.07	109909.07	109909.07	0.0009	1749653999999	98.918163	1	0.0009	98.918163	2025-06-11 14:45:00+00:00	2025-06-11 14:59:59.999000+00:00
1749654000000	109564.62	109564.62	109564.62	109564.62	0.00021	1749654899999	23.0085702	1	0	0	2025-06-11 15:00:00+00:00	2025-06-11 15:14:59.999000+00:00
1749654900000	109819.12	109819.12	109819.12	109819.12	0.00239	1749655799999	262.4676968	1	0.00239	262.4676968	2025-06-11 15:15:00+00:00	2025-06-11 15:29:59.999000+00:00
1749655800000	109819.11	109819.11	109816	109816	0.00146	1749656699999	160.3316399	2	0	0	2025-06-11 15:30:00+00:00	2025-06-11 15:44:59.999000+00:00
1749656700000	109882	109882	109882	109882	0.00042	1749657599999	46.15044	1	0.00042	46.15044	2025-06-11 15:45:00+00:00	2025-06-11 15:59:59.999000+00:00
1749657600000	109882	109882	109882	109882	0	1749658499999	0	0	0	0	2025-06-11 16:00:00+00:00	2025-06-11 16:14:59.999000+00:00
1749658500000	109473	109473	109269.45	109269.45	0.00121	1749659399999	132.2608155	2	0.00022	24.08406	2025-06-11 16:15:00+00:00	2025-06-11 16:29:59.999000+00:00
1749659400000	109592.91	109592.91	109533.54	109533.54	0.00093	1749660299999	101.8786599	2	0.00093	101.8786599	2025-06-11 16:30:00+00:00	2025-06-11 16:44:59.999000+00:00
1749660300000	109533.54	109533.54	109269	109269	0.00513	1749661199999	561.4019284	9	0.0016	174.8304	2025-06-11 16:45:00+00:00	2025-06-11 16:59:59.999000+00:00
1749661200000	109486.37	109486.37	109486.37	109486.37	0.00021	1749662099999	22.9921377	1	0.00021	22.9921377	2025-06-11 17:00:00+00:00	2025-06-11 17:14:59.999000+00:00
1749662100000	109486.37	109486.37	109486.37	109486.37	0.00357	1749662999999	390.8663409	2	0	0	2025-06-11 17:15:00+00:00	2025-06-11 17:29:59.999000+00:00
1749663000000	109486.37	109486.37	109486.37	109486.37	0.18001	1749663899999	19708.6414637	2	0	0	2025-06-11 17:30:00+00:00	2025-06-11 17:44:59.999000+00:00
1749663900000	109128.12	109128.12	109057	109057	0.00261	1749664799999	284.644461	3	0	0	2025-06-11 17:45:00+00:00	2025-06-11 17:59:59.999000+00:00
1749664800000	108972	108972	108801.11	108900	0.02369	1749665699999	2579.8344421	15	0.02352	2561.328	2025-06-11 18:00:00+00:00	2025-06-11 18:14:59.999000+00:00
1749665700000	108801.11	108801.11	108409.79	108409.79	0.11436	1749666599999	12424.579582	14	0.003	325.22937	2025-06-11 18:15:00+00:00	2025-06-11 18:29:59.999000+00:00
1749666600000	108409.79	108409.79	108409.79	108409.79	0	1749667499999	0	0	0	0	2025-06-11 18:30:00+00:00	2025-06-11 18:44:59.999000+00:00
1749667500000	108409.79	108409.79	108409.79	108409.79	0	1749668399999	0	0	0	0	2025-06-11 18:45:00+00:00	2025-06-11 18:59:59.999000+00:00
1749668400000	108409.79	108409.79	108409.79	108409.79	0	1749669299999	0	0	0	0	2025-06-11 19:00:00+00:00	2025-06-11 19:14:59.999000+00:00
1749669300000	108409.79	108409.79	108409.79	108409.79	0	1749670199999	0	0	0	0	2025-06-11 19:15:00+00:00	2025-06-11 19:29:59.999000+00:00
1749670200000	108409.79	108409.79	108409.79	108409.79	0.00979	1749671099999	1061.3318441	2	0	0	2025-06-11 19:30:00+00:00	2025-06-11 19:44:59.999000+00:00
1749671100000	108409.79	108409.79	108409.79	108409.79	0	1749671999999	0	0	0	0	2025-06-11 19:45:00+00:00	2025-06-11 19:59:59.999000+00:00
1749672000000	108409.79	108409.79	108409.79	108409.79	0	1749672899999	0	0	0	0	2025-06-11 20:00:00+00:00	2025-06-11 20:14:59.999000+00:00
1749672900000	108409.79	108409.79	108409.79	108409.79	0	1749673799999	0	0	0	0	2025-06-11 20:15:00+00:00	2025-06-11 20:29:59.999000+00:00
1749673800000	108409.79	108409.79	108409.79	108409.79	0	1749674699999	0	0	0	0	2025-06-11 20:30:00+00:00	2025-06-11 20:44:59.999000+00:00
1749674700000	108409.79	108409.79	108409.79	108409.79	0.00069	1749675599999	74.8027551	1	0	0	2025-06-11 20:45:00+00:00	2025-06-11 20:59:59.999000+00:00
1749675600000	109000	109000	109000	109000	0.00131	1749676499999	142.79	2	0.00131	142.79	2025-06-11 21:00:00+00:00	2025-06-11 21:14:59.999000+00:00
1749676500000	109000	109000	109000	109000	0.00021	1749677399999	22.89	1	0.00021	22.89	2025-06-11 21:15:00+00:00	2025-06-11 21:29:59.999000+00:00
1749677400000	108667.86	108667.86	108667.86	108667.86	0.0002	1749678299999	21.733572	1	0.0002	21.733572	2025-06-11 21:30:00+00:00	2025-06-11 21:44:59.999000+00:00
1749678300000	108667.86	108667.86	108667.86	108667.86	0	1749679199999	0	0	0	0	2025-06-11 21:45:00+00:00	2025-06-11 21:59:59.999000+00:00
1749679200000	108667.86	108667.86	108667.86	108667.86	0	1749680099999	0	0	0	0	2025-06-11 22:00:00+00:00	2025-06-11 22:14:59.999000+00:00
1749680100000	108409.79	108409.79	108324	108324	0.09253	1749680999999	10031.1527213	3	0	0	2025-06-11 22:15:00+00:00	2025-06-11 22:29:59.999000+00:00
1749681000000	108324	108324	108324	108324	0	1749681899999	0	0	0	0	2025-06-11 22:30:00+00:00	2025-06-11 22:44:59.999000+00:00
1749681900000	108000	108000	108000	108000	0.00732	1749682799999	790.56	1	0	0	2025-06-11 22:45:00+00:00	2025-06-11 22:59:59.999000+00:00
1749682800000	108000	108000	108000	108000	0.04	1749683699999	4320	4	0	0	2025-06-11 23:00:00+00:00	2025-06-11 23:14:59.999000+00:00
1749683700000	108000	108000	108000	108000	0	1749684599999	0	0	0	0	2025-06-11 23:15:00+00:00	2025-06-11 23:29:59.999000+00:00
1749684600000	108000	108000	108000	108000	0	1749685499999	0	0	0	0	2025-06-11 23:30:00+00:00	2025-06-11 23:44:59.999000+00:00
1749685500000	108000	108000	108000	108000	0	1749686399999	0	0	0	0	2025-06-11 23:45:00+00:00	2025-06-11 23:59:59.999000+00:00
1749686400000	108699.99	108699.99	108000	108666.6	0.01322	1749687299999	1430.5360134	5	0.00397	431.5360119	2025-06-12 00:00:00+00:00	2025-06-12 00:14:59.999000+00:00
1749687300000	108678.1	108700	108678.1	108700	0.00136	1749688199999	147.811195	3	0.00136	147.811195	2025-06-12 00:15:00+00:00	2025-06-12 00:29:59.999000+00:00
1749688200000	108700	108700	108700	108700	0	1749689099999	0	0	0	0	2025-06-12 00:30:00+00:00	2025-06-12 00:44:59.999000+00:00
1749689100000	108000.01	108700	108000.01	108700	0.01408	1749689999999	1528.8906424	5	0.01179	1281.5706195	2025-06-12 00:45:00+00:00	2025-06-12 00:59:59.999000+00:00
1749690000000	108644.64	108644.64	108434.34	108434.34	0.00239	1749690899999	259.1916606	4	0.0001	10.864464	2025-06-12 01:00:00+00:00	2025-06-12 01:14:59.999000+00:00
1749690900000	108000	108000	108000	108000	0.00042	1749691799999	45.36	1	0	0	2025-06-12 01:15:00+00:00	2025-06-12 01:29:59.999000+00:00
1749691800000	108000.15	108000.15	108000.15	108000.15	0.00024	1749692699999	25.920036	1	0	0	2025-06-12 01:30:00+00:00	2025-06-12 01:44:59.999000+00:00
1749692700000	108000.15	108000.15	108000.15	108000.15	0	1749693599999	0	0	0	0	2025-06-12 01:45:00+00:00	2025-06-12 01:59:59.999000+00:00
1749693600000	108700	108700	108700	108700	0.00951	1749694499999	1033.737	2	0.00951	1033.737	2025-06-12 02:00:00+00:00	2025-06-12 02:14:59.999000+00:00
1749694500000	108646.3	108646.3	108646.3	108646.3	0.00662	1749695399999	719.238506	3	0.00009	9.778167	2025-06-12 02:15:00+00:00	2025-06-12 02:29:59.999000+00:00
1749695400000	108000.26	108000.26	108000.26	108000.26	0.01286	1749696299999	1388.8833436	1	0	0	2025-06-12 02:30:00+00:00	2025-06-12 02:44:59.999000+00:00
1749696300000	108000.26	108000.26	108000.26	108000.26	0	1749697199999	0	0	0	0	2025-06-12 02:45:00+00:00	2025-06-12 02:59:59.999000+00:00
1749697200000	108398	108398	108398	108398	0.09469	1749698099999	10264.20662	2	0.0946	10254.4508	2025-06-12 03:00:00+00:00	2025-06-12 03:14:59.999000+00:00
1749698100000	108000.15	108000.15	107802.63	107802.63	0.21153	1749698999999	22844.9821788	8	0	0	2025-06-12 03:15:00+00:00	2025-06-12 03:29:59.999000+00:00
1749699000000	107802.63	107802.63	107802.63	107802.63	0	1749699899999	0	0	0	0	2025-06-12 03:30:00+00:00	2025-06-12 03:44:59.999000+00:00
1749699900000	108120.32	108120.32	107940.11	107940.11	0.00283	1749700799999	305.861567	2	0.00283	305.861567	2025-06-12 03:45:00+00:00	2025-06-12 03:59:59.999000+00:00
1749700800000	107940.11	107940.11	107940.11	107940.11	0	1749701699999	0	0	0	0	2025-06-12 04:00:00+00:00	2025-06-12 04:14:59.999000+00:00
